Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      65/195         std::_Rb_tree<unsigned int, std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > >, std::_Select1st<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > >::_M_get_node() [1912]
                0.00    0.00      65/312601      std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [521]
                0.00    0.00      65/88530       std::tuple<unsigned int const&>&& std::forward<std::tuple<unsigned int const&> >(std::remove_reference<std::tuple<unsigned int const&> >::type&) [624]
                0.00    0.00      65/312601      std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [520]
                0.00    0.00      65/65          void std::_Rb_tree<unsigned int, std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > >, std::_Select1st<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > >::_M_construct_node<std::piecewise_construct_t const&, std::tuple<unsigned int const&>, std::tuple<> >(std::_Rb_tree_node<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >*, std::piecewise_construct_t const&, std::tuple<unsigned int const&>&&, std::tuple<>&&) [2265]
-----------------------------------------------
                0.00    0.00      65/65          std::_Rb_tree_node<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >* std::_Rb_tree<unsigned int, std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > >, std::_Select1st<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > >::_M_create_node<std::piecewise_construct_t const&, std::tuple<unsigned int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<unsigned int const&>&&, std::tuple<>&&) [2264]
[2265]   0.0    0.00    0.00      65         void std::_Rb_tree<unsigned int, std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > >, std::_Select1st<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > >::_M_construct_node<std::piecewise_construct_t const&, std::tuple<unsigned int const&>, std::tuple<> >(std::_Rb_tree_node<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >*, std::piecewise_construct_t const&, std::tuple<unsigned int const&>&&, std::tuple<>&&) [2265]
                0.00    0.00      65/204537      operator new(unsigned long, void*) [538]
                0.00    0.00      65/312601      std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [521]
                0.00    0.00      65/88530       std::tuple<unsigned int const&>&& std::forward<std::tuple<unsigned int const&> >(std::remove_reference<std::tuple<unsigned int const&> >::type&) [624]
                0.00    0.00      65/312601      std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [520]
                0.00    0.00      65/27215       std::_Rb_tree_node<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >::_M_valptr() [749]
                0.00    0.00      65/780         std::_Rb_tree<unsigned int, std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > >, std::_Select1st<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > >, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > >::_M_get_Node_allocator() [1423]
                0.00    0.00      65/65          void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > > >::construct<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > >, std::piecewise_construct_t const&, std::tuple<unsigned int const&>, std::tuple<> >(std::allocator<std::_Rb_tree_node<std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > > > >&, std::pair<unsigned int const, std::map<unsigned int, unsigned long, std::less<unsigned int>, std::allocator<std::pair<unsigned int const, unsigned long> > > >*, std::piecewise_construct_t const&, std::tuple<unsigned int const&>&&, std::tuple<>&&) [2254]
-----------------------------------------------
                0.00    0.00      65/65          std::__detail::_Map_base<unsigned long, std::pair<unsigned long const, double>, std::allocator<std::pair<unsigned long const, double> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](unsigned long const&) [240]
[2266]   0.0    0.00    0.00      65         std::__detail::_Hash_node_value_base<std::pair<unsigned long const, double> >::_M_v() [2266]
                0.00    0.00      65/89          std::__detail::_Hash_node_value_base<std::pair<unsigned long const, double> >::_M_valptr() [2238]
-----------------------------------------------
                0.00    0.00      65/65          SetupNetwork(void (*)(_IO_FILE*, ns3::Ptr<ns3::RdmaQueuePair>), void (*)(_IO_FILE*, ns3::Ptr<ns3::RdmaQueuePair>)) [11]
[2267]   0.0    0.00    0.00      65         std::__detail::operator!=(std::__detail::_Node_iterator_base<std::pair<unsigned long const, double>, false> const&, std::__detail::_Node_iterator_base<std::pair<unsigned long const, double>, false> const&) [2267]
-----------------------------------------------
                0.00    0.00      65/65          std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<ns3::Ptr<ns3::Node> const, int> >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<ns3::Ptr<ns3::Node> const, int> >*&, std::_Rb_tree_node_base*&) [2258]
[2268]   0.0    0.00    0.00      65         std::_Rb_tree_node<std::pair<ns3::Ptr<ns3::Node> const, int> >*& std::forward<std::_Rb_tree_node<std::pair<ns3::Ptr<ns3::Node> const, int> >*&>(std::remove_reference<std::_Rb_tree_node<std::pair<ns3::Ptr<ns3::Node> const, int> >*&>::type&) [2268]
-----------------------------------------------
                0.00    0.00      64/64          ns3::Ptr<ns3::Node>::Ptr<ns3::NVSwitchNode>(ns3::Ptr<ns3::NVSwitchNode> const&) [479]
[2269]   0.0    0.00    0.00      64         ns3::NVSwitchNode* ns3::PeekPointer<ns3::NVSwitchNode>(ns3::Ptr<ns3::NVSwitchNode> const&) [2269]
-----------------------------------------------
                0.00    0.00      64/64          ns3::Ptr<ns3::NVSwitchNode> ns3::CompleteConstruct<ns3::NVSwitchNode>(ns3::NVSwitchNode*) [260]
[2270]   0.0    0.00    0.00      64         ns3::Ptr<ns3::NVSwitchNode>::Ptr(ns3::NVSwitchNode*, bool) [2270]
-----------------------------------------------
                0.00    0.00      55/55          std::_Rb_tree<ns3::Ptr<ns3::Node>, std::pair<ns3::Ptr<ns3::Node> const, Interface>, std::_Select1st<std::pair<ns3::Ptr<ns3::Node> const, Interface> >, std::less<ns3::Ptr<ns3::Node> >, std::allocator<std::pair<ns3::Ptr<ns3::Node> const, Interface> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<ns3::Ptr<ns3::Node> const, Interface> >, ns3::Ptr<ns3::Node> const&) [491]
[2271]   0.0    0.00    0.00      55         std::_Rb_tree_iterator<std::pair<ns3::Ptr<ns3::Node> const, Interface> >::operator--() [2271]
-----------------------------------------------
                0.00    0.00       1/34          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, double>, false> > >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [2621]
                0.00    0.00       1/34          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, double>, false> > >::_M_allocate_buckets(unsigned long) [2619]
                0.00    0.00       8/34          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, double>, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<unsigned long const, double>, false>*) [2318]
                0.00    0.00       8/34          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, double>, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<std::pair<unsigned long const, double>, false>*) [2319]
                0.00    0.00      16/34          std::__detail::_Hash_node<std::pair<unsigned long const, double>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, double>, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<unsigned long const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<unsigned long const&>&&, std::tuple<>&&) [2317]
[2272]   0.0    0.00    0.00      34         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, double>, false> > >::_M_node_allocator() [2272]
                0.00    0.00      34/34          std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, double>, false> >, true>::_M_get() [2273]
-----------------------------------------------
                0.00    0.00      34/34          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, double>, false> > >::_M_node_allocator() [2272]
[2273]   0.0    0.00    0.00      34         std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, double>, false> >, true>::_M_get() [2273]
-----------------------------------------------
                0.00    0.00      27/27          ns3::Ipv4Address* std::__relocate_a<ns3::Ipv4Address*, ns3::Ipv4Address*, std::allocator<ns3::Ipv4Address> >(ns3::Ipv4Address*, ns3::Ipv4Address*, ns3::Ipv4Address*, std::allocator<ns3::Ipv4Address>&) [2295]
[2274]   0.0    0.00    0.00      27         ns3::Ipv4Address* std::__niter_base<ns3::Ipv4Address*>(ns3::Ipv4Address*) [2274]
-----------------------------------------------
                0.00    0.00      16/16          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [2660]
[2275]   0.0    0.00    0.00      16         __gnu_cxx::__alloc_traits<std::allocator<char>, char>::_S_select_on_copy(std::allocator<char> const&) [2275]
                0.00    0.00      16/16          std::allocator_traits<std::allocator<char> >::select_on_container_copy_construction(std::allocator<char> const&) [2276]
-----------------------------------------------
                0.00    0.00      16/16          __gnu_cxx::__alloc_traits<std::allocator<char>, char>::_S_select_on_copy(std::allocator<char> const&) [2275]
[2276]   0.0    0.00    0.00      16         std::allocator_traits<std::allocator<char> >::select_on_container_copy_construction(std::allocator<char> const&) [2276]
-----------------------------------------------
                0.00    0.00      16/16          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, unsigned int>, false> > >::_M_deallocate_nodes(std::__detail::_Hash_node<std::pair<unsigned long const, unsigned int>, false>*) [2442]
[2277]   0.0    0.00    0.00      16         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, unsigned int>, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<unsigned long const, unsigned int>, false>*) [2277]
                0.00    0.00     528/1714        std::__detail::_Hash_node_value_base<std::pair<unsigned long const, unsigned int> >::_M_valptr() [1276]
                0.00    0.00     528/2258        std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, unsigned int>, false> > >::_M_node_allocator() [1232]
                0.00    0.00     528/528         void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, unsigned int>, false> > >::destroy<std::pair<unsigned long const, unsigned int> >(std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, unsigned int>, false> >&, std::pair<unsigned long const, unsigned int>*) [1539]
                0.00    0.00     528/528         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned long const, unsigned int>, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<std::pair<unsigned long const, unsigned int>, false>*) [1546]
